route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,bikes_allowed,exceptional
L105D99,1,56,ÚAN Zvonařka,1,,1,0,0
L105D99,1,57,"Mikulov, železniční stanice",1,,0,0,0
L105D99,1,58,ÚAN Zvonařka,1,,1,0,0
L105D99,1,59,"Mikulov, železniční stanice",1,,0,0,0
L105D99,1,60,ÚAN Zvonařka,1,,1,0,0
L105D99,1,61,"Mikulov, železniční stanice",1,,0,0,0
L105D99,1,62,ÚAN Zvonařka,2,,1,0,0
L105D99,1,63,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,64,ÚAN Zvonařka,2,,1,0,0
L105D99,1,65,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,66,ÚAN Zvonařka,2,,1,0,0
L105D99,1,67,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,68,ÚAN Zvonařka,2,,1,0,0
L105D99,1,69,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,70,ÚAN Zvonařka,2,,1,0,0
L105D99,1,71,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,72,ÚAN Zvonařka,2,,1,0,0
L105D99,1,73,"Mikulov, u parku",2,,0,0,0
L106D99,3,74,ÚAN Zvonařka,1,,1,0,0
L106D99,3,75,"Kyjov, aut. st.",1,,0,0,0
L664D99,3,76,"Hodonín, autobusové nádraží",1,,1,0,0
L109D99,3,77,ÚAN Zvonařka,1,,1,0,0
L106D99,3,78,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,79,ÚAN Zvonařka,1,,1,0,0
L106D99,3,80,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,81,ÚAN Zvonařka,1,,1,0,0
L106D99,3,82,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,83,ÚAN Zvonařka,1,,1,0,0
L106D99,3,84,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,85,ÚAN Zvonařka,1,,1,0,0
L106D99,3,86,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,87,ÚAN Zvonařka,1,,1,0,0
L106D99,3,88,"Kyjov, aut. st.",1,,0,0,0
L665D99,3,89,"Strážnice, aut. st.",1,,0,0,0
L665D99,3,90,"Kyjov, aut. st.",1,,1,0,0
L106D99,4,91,ÚAN Zvonařka,1,,1,0,0
L106D99,4,92,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,93,ÚAN Zvonařka,1,,1,0,0
L49D99,4,94,Úzká,1,,0,1,1
L106D99,4,95,"Kyjov, aut. st.",1,,0,0,0
L661D99,4,96,"Kyjov, aut. st.",1,,1,0,0
L106D99,4,97,ÚAN Zvonařka,1,,1,0,0
L49D99,4,98,Faměrovo náměstí,1,,1,1,1
L106D99,4,99,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,100,ÚAN Zvonařka,1,,1,0,0
L49D99,4,101,Úzká,1,,0,1,1
L106D99,4,102,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,103,ÚAN Zvonařka,1,,1,0,0
L106D99,4,104,"Kyjov, aut. st.",1,,0,0,0
L661D99,4,105,Násedlovice,1,,0,0,0
L661D99,4,106,"Kyjov, aut. st.",1,,1,0,0
L106D99,4,107,ÚAN Zvonařka,1,,1,0,0
L106D99,4,108,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,109,ÚAN Zvonařka,1,,1,0,0
L106D99,4,110,"Kyjov, aut. st.",1,,0,0,0
L661D99,4,111,Násedlovice,1,,0,0,0
L660D99,4,112,Žarošice,1,2.0,0,0,0
L106D99,4,113,ÚAN Zvonařka,1,2.0,1,0,0
L49D99,4,114,Faměrovo náměstí,1,,1,1,1
L106D99,4,115,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,116,ÚAN Zvonařka,1,,1,0,0
L106D99,4,117,"Kyjov, aut. st.",1,,0,0,0
L106D99,3,118,ÚAN Zvonařka,1,,1,0,0
L106D99,3,119,"Kyjov, aut. st.",1,,0,0,0
L665D99,3,120,"Strážnice, aut. st.",1,,0,0,0
L665D99,3,121,"Kyjov, aut. st.",1,,1,0,0
L106D99,3,122,ÚAN Zvonařka,1,,1,0,0
L106D99,3,123,"Kyjov, aut. st.",1,,0,0,0
L663D99,4,124,"Hodonín, autobusové nádraží",1,,1,0,0
L663D99,4,125,"Kyjov, aut. st.",1,,0,0,0
L106D99,4,126,ÚAN Zvonařka,1,,1,0,0
L106D99,4,127,"Kyjov, aut. st.",1,,0,0,0
L660D99,4,128,Žarošice,1,3.0,0,0,0
L106D99,4,129,ÚAN Zvonařka,1,3.0,1,0,0
L106D99,4,130,Žarošice,1,4.0,0,0,0
L660D99,4,131,"Kyjov, aut. st.",1,4.0,1,0,0
L107D99,5,132,ÚAN Zvonařka,2,,0,0,0
L107D99,5,133,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,134,ÚAN Zvonařka,2,,0,0,0
L107D99,5,135,"Rousínov, autobusová stanice",2,,1,0,0
L730D99,5,136,"Vyškov, Autobusové nádraží",2,,1,0,1
L107D99,5,137,ÚAN Zvonařka,2,,0,0,0
L107D99,5,138,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,139,ÚAN Zvonařka,2,,0,0,0
L107D99,5,140,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,4,141,ÚAN Zvonařka,2,,0,0,0
L107D99,4,142,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,4,143,ÚAN Zvonařka,2,,0,0,0
L107D99,4,144,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,4,145,ÚAN Zvonařka,2,,0,0,0
L107D99,4,146,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,4,147,ÚAN Zvonařka,2,,0,0,0
L107D99,4,148,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,149,ÚAN Zvonařka,2,,0,0,0
L107D99,5,150,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,151,ÚAN Zvonařka,2,,0,0,0
L107D99,5,152,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,153,ÚAN Zvonařka,2,,0,0,0
L107D99,5,154,"Vyškov, Autobusové nádraží",2,,1,0,0
L730D99,5,155,"Rousínov, autobusová stanice",2,5.0,0,0,1
L107D99,5,156,ÚAN Zvonařka,2,5.0,0,0,0
L107D99,5,157,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,158,ÚAN Zvonařka,2,,0,0,0
L107D99,5,159,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,6,160,ÚAN Zvonařka,2,,0,0,0
L107D99,6,161,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,6,162,ÚAN Zvonařka,2,,0,0,0
L107D99,6,163,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,6,164,ÚAN Zvonařka,2,,0,0,0
L107D99,6,165,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,6,166,ÚAN Zvonařka,2,,0,0,0
L107D99,6,167,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,6,168,ÚAN Zvonařka,2,,0,0,0
L602D99,6,169,"Rousínov, autobusová stanice",2,6.0,0,0,0
L730D99,6,170,"Vyškov, Autobusové nádraží",2,6.0,1,0,1
L107D99,5,171,ÚAN Zvonařka,2,,0,0,0
L107D99,5,172,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,173,ÚAN Zvonařka,2,,0,0,0
L107D99,5,174,"Vyškov, Autobusové nádraží",2,,1,0,0
L730D99,5,175,"Rousínov, autobusová stanice",2,7.0,0,0,1
L107D99,5,176,ÚAN Zvonařka,2,7.0,0,0,0
L107D99,5,177,"Vyškov, Autobusové nádraží",2,,1,0,0
L730D99,5,178,"Rousínov, autobusová stanice",2,8.0,0,0,1
L107D99,5,179,ÚAN Zvonařka,2,8.0,0,0,0
L107D99,5,180,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,181,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,182,ÚAN Zvonařka,2,,0,0,0
L107D99,5,183,"Rousínov, autobusová stanice",2,,1,0,0
L730D99,5,184,"Vyškov, Autobusové nádraží",2,,1,0,1
L107D99,5,185,ÚAN Zvonařka,2,,0,0,0
L107D99,5,186,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,187,ÚAN Zvonařka,2,,0,0,0
L107D99,5,188,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,189,"Rousínov, autobusová stanice",2,,0,0,0
L107D99,5,190,ÚAN Zvonařka,2,,0,0,0
L107D99,5,191,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,192,ÚAN Zvonařka,2,,0,0,0
L107D99,5,193,"Vyškov, Autobusové nádraží",2,,1,0,0
L730D99,5,194,"Rousínov, autobusová stanice",2,9.0,0,0,1
L107D99,5,195,ÚAN Zvonařka,2,9.0,0,0,0
L107D99,5,196,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,5,197,ÚAN Zvonařka,2,,0,0,0
L107D99,5,198,"Vyškov, Autobusové nádraží",2,,1,0,0
L750D99,4,199,"Vyškov, Rychtářov, točna",2,,0,0,0
L750D99,4,200,"Vyškov, Autobusové nádraží",2,,1,0,0
L750D99,4,201,Nové Sady,2,,0,0,0
L750D99,4,202,"Vyškov, Autobusové nádraží",2,,1,0,0
L750D99,4,203,"Vyškov, Dědice, kasárna",2,,0,0,0
L750D99,4,204,"Vyškov, Autobusové nádraží",2,,1,0,0
L107D99,4,205,ÚAN Zvonařka,2,,0,0,0
L107D99,4,206,"Vyškov, Autobusové nádraží",2,,1,0,0
L750D99,4,207,"Vyškov, Opatovice, náves",2,,0,0,0
L750D99,4,208,"Vyškov, Autobusové nádraží",2,,1,0,0
L750D99,6,209,"Vyškov, Rychtářov, točna",2,,0,0,0
L750D99,6,210,"Vyškov, Autobusové nádraží",2,,1,0,0
L631D99,6,211,"Slavkov u Brna, aut. st.",2,,1,0,0
L631D99,6,212,"Vyškov, Autobusové nádraží",2,,0,0,0
L107D99,6,213,ÚAN Zvonařka,2,,0,0,0
L602D99,6,214,"Rousínov, autobusová stanice",2,10.0,0,0,0
L730D99,6,215,"Vyškov, Autobusové nádraží",2,10.0,1,0,1
L750D99,6,216,"Vyškov, Autobusové nádraží",2,,1,0,0
L631D99,6,217,"Kobeřice, pohostinství",2,,1,0,0
L631D99,6,218,"Vyškov, Autobusové nádraží",2,,0,0,0
L107D99,6,219,ÚAN Zvonařka,2,,0,0,0
L602D99,6,220,"Holubice, GLP Park",2,,0,0,0
L602D99,6,221,ÚAN Zvonařka,2,,1,0,0
L602D99,6,222,"Rousínov, autobusová stanice",2,11.0,0,0,0
L730D99,6,223,"Vyškov, Autobusové nádraží",2,11.0,1,0,1
L820D99,1,224,"Hevlín, škola",2,,0,0,1
L820D99,1,225,"Znojmo, autobusové nádraží",2,,1,0,1
L108D99,1,226,ÚAN Zvonařka,2,,1,0,0
L108D99,1,227,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,228,ÚAN Zvonařka,2,,1,0,0
L108D99,1,229,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,230,ÚAN Zvonařka,2,,1,0,0
L108D99,1,231,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,232,ÚAN Zvonařka,2,,1,0,0
L108D99,1,233,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,234,ÚAN Zvonařka,2,,1,0,0
L108D99,1,235,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,236,ÚAN Zvonařka,2,,1,0,0
L108D99,1,237,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,238,ÚAN Zvonařka,2,,1,0,0
L108D99,1,239,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,240,ÚAN Zvonařka,2,,1,0,0
L108D99,1,241,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,242,ÚAN Zvonařka,2,,1,0,0
L108D99,1,243,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,244,ÚAN Zvonařka,2,,1,0,0
L108D99,1,245,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,246,ÚAN Zvonařka,2,,1,0,0
L108D99,1,247,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,248,ÚAN Zvonařka,2,,1,0,0
L108D99,1,249,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,250,ÚAN Zvonařka,2,,1,0,0
L108D99,1,251,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,252,ÚAN Zvonařka,2,,1,0,0
L108D99,1,253,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,254,ÚAN Zvonařka,2,,1,0,0
L108D99,1,255,"Znojmo, autobusové nádraží",2,,0,0,0
L820D99,1,256,"Hevlín, škola",2,,0,0,1
L820D99,1,257,"Znojmo, autobusové nádraží",2,,1,0,1
L108D99,1,258,ÚAN Zvonařka,2,,1,0,0
L108D99,1,259,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,260,ÚAN Zvonařka,2,,1,0,0
L108D99,1,261,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,262,ÚAN Zvonařka,2,,1,0,0
L105D99,1,263,"Mikulov, železniční stanice",2,,0,0,0
L105D99,1,264,ÚAN Zvonařka,2,,1,0,0
L108D99,1,265,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,266,ÚAN Zvonařka,2,,1,0,0
L108D99,1,267,"Znojmo, autobusové nádraží",2,,0,0,0
L108D99,1,268,ÚAN Zvonařka,1,,1,0,0
L104D99,1,269,"Laa an der Thaya, Therme",1,,0,0,0
L104D99,1,270,ÚAN Zvonařka,1,,1,0,0
L108D99,1,271,"Znojmo, autobusové nádraží",1,,0,0,0
L504D99,1,272,"Pohořelice, náměstí",1,,0,0,0
L504D99,1,273,Ústřední hřbitov,1,,1,0,0
L504D99,1,274,"Pohořelice, náměstí",1,,0,0,0
L504D99,1,275,Ústřední hřbitov,1,,1,0,0
L105D99,1,276,"Mikulov, železniční stanice",1,,0,0,0
L105D99,1,277,ÚAN Zvonařka,1,,1,0,0
L432D99,4,278,"Znojmo, autobusové nádraží",1,,0,0,0
L108D99,4,279,ÚAN Zvonařka,1,,1,0,0
L108D99,4,280,"Miroslav, rozcestí",1,12.0,0,0,0
L158D99,4,281,"Miroslav, autobusové nádraží",1,12.0,1,0,0
L158D99,4,282,"Miroslav, rozcestí",1,13.0,0,0,0
L108D99,4,283,ÚAN Zvonařka,1,13.0,1,0,0
L108D99,4,284,"Miroslav, rozcestí",1,14.0,0,0,0
L158D99,4,285,"Miroslav, autobusové nádraží",1,14.0,1,0,0
L158D99,4,286,"Miroslav, rozcestí",1,15.0,0,0,0
L108D99,4,287,ÚAN Zvonařka,1,15.0,1,0,0
L108D99,4,288,"Miroslav, rozcestí",1,16.0,0,0,0
L158D99,4,289,"Hostěradice, náměstí",1,16.0,1,0,0
L158D99,1,290,"Miroslav, rozcestí",1,17.0,0,0,0
L108D99,1,291,ÚAN Zvonařka,1,17.0,1,0,0
L105D99,1,292,"Pohořelice, průmyslová zóna jih",1,,0,0,0
L108D99,1,293,"Miroslav, rozcestí",1,18.0,0,0,0
L158D99,1,294,"Miroslav, autobusové nádraží",1,18.0,1,0,0
L158D99,1,295,"Miroslav, rozcestí",1,19.0,0,0,0
L108D99,1,296,ÚAN Zvonařka,1,19.0,1,0,0
L105D99,1,297,"Pohořelice, průmyslová zóna jih",1,,0,0,0
L105D99,1,298,ÚAN Zvonařka,1,,1,0,0
L108D99,1,299,"Znojmo, autobusové nádraží",1,,0,0,0
L810D99,1,300,"Hostěradice, náměstí",1,,0,0,0
L158D99,1,301,"Miroslav, rozcestí",2,20.0,0,0,0
L108D99,1,302,ÚAN Zvonařka,2,20.0,1,0,0
L108D99,1,303,"Miroslav, rozcestí",2,21.0,0,0,0
L158D99,1,304,Dolenice,2,21.0,0,0,0
L158D99,1,305,"Hostěradice, náměstí",2,,1,0,0
L158D99,1,306,"Miroslav, rozcestí",2,22.0,0,0,0
L108D99,1,307,ÚAN Zvonařka,2,22.0,1,0,0
L104D99,1,308,"Hrušovany nad Jevišovkou, Lidická, VÚPP",2,,0,0,0
L158D99,1,309,"Miroslav, autobusové nádraží",2,,1,0,0
L109D99,1,310,ÚAN Zvonařka,1,,1,0,0
L109D99,1,311,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,312,ÚAN Zvonařka,1,,1,0,0
L109D99,1,313,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,314,ÚAN Zvonařka,1,,1,0,0
L109D99,1,315,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,316,ÚAN Zvonařka,1,,1,0,0
L109D99,1,317,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,318,ÚAN Zvonařka,1,,1,0,0
L109D99,4,319,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,320,ÚAN Zvonařka,1,,1,0,0
L109D99,4,321,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,322,ÚAN Zvonařka,1,,1,0,0
L109D99,4,323,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,324,ÚAN Zvonařka,1,,1,0,0
L109D99,4,325,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,326,ÚAN Zvonařka,1,,1,0,0
L109D99,1,327,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,328,ÚAN Zvonařka,1,,1,0,0
L109D99,1,329,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,330,ÚAN Zvonařka,1,,1,0,0
L109D99,1,331,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,332,ÚAN Zvonařka,1,,1,0,0
L109D99,1,333,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,334,ÚAN Zvonařka,1,,1,0,0
L109D99,1,335,"Čejč, náměstí",1,,0,0,0
L109D99,1,336,ÚAN Zvonařka,1,,1,0,0
L109D99,1,337,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,338,ÚAN Zvonařka,1,,1,0,0
L109D99,1,339,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,1,340,ÚAN Zvonařka,1,,1,0,0
L109D99,1,341,"Čejč, náměstí",1,,0,0,0
L109D99,1,342,ÚAN Zvonařka,1,,1,0,0
L109D99,1,343,"Čejč, náměstí",1,,0,0,0
L109D99,1,344,ÚAN Zvonařka,1,,1,0,0
L109D99,1,345,"Čejč, náměstí",1,,0,0,0
L109D99,1,346,ÚAN Zvonařka,1,,1,0,0
L109D99,1,347,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,348,ÚAN Zvonařka,1,,1,0,0
L109D99,1,349,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,350,ÚAN Zvonařka,1,,1,0,0
L109D99,1,351,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,352,"Čejč, náměstí",1,,1,0,0
L109D99,4,353,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,354,ÚAN Zvonařka,1,,1,0,0
L109D99,4,355,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,356,ÚAN Zvonařka,1,,1,0,0
L109D99,4,357,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,358,ÚAN Zvonařka,1,,1,0,0
L74D99,4,359,"Újezd u Brna, městský úřad",1,,0,1,0
L74D99,4,360,ÚAN Zvonařka,1,,1,1,0
L109D99,4,361,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,362,ÚAN Zvonařka,1,,1,0,0
L109D99,4,363,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,364,ÚAN Zvonařka,1,,1,0,0
L109D99,4,365,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,4,366,ÚAN Zvonařka,1,,1,0,0
L109D99,4,367,"Čejč, náměstí",1,,0,0,0
L109D99,4,368,ÚAN Zvonařka,1,,1,0,0
L109D99,4,369,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,1,370,ÚAN Zvonařka,1,,1,0,0
L109D99,1,371,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,372,ÚAN Zvonařka,1,,1,0,0
L109D99,1,373,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,1,374,ÚAN Zvonařka,1,,1,0,0
L109D99,1,375,"Čejč, náměstí",1,,0,0,0
L109D99,1,376,ÚAN Zvonařka,1,,1,0,0
L109D99,1,377,"Hodonín, autobusové nádraží",1,,0,0,0
L664D99,3,378,"Kyjov, aut. st.",1,,0,0,0
L668D99,3,379,Čeložnice,1,,0,0,0
L668D99,3,380,"Kyjov, aut. st.",1,,1,0,0
L106D99,3,381,ÚAN Zvonařka,1,,1,0,0
L109D99,3,382,"Hodonín, autobusové nádraží",1,,0,0,0
L663D99,3,383,"Dubňany, kostel",1,,0,0,0
L663D99,3,384,"Hodonín, autobusové nádraží",1,,1,0,0
L663D99,3,385,"Dubňany, kostel",1,,0,0,0
L663D99,3,386,"Hodonín, autobusové nádraží",1,,1,0,0
L109D99,7,387,ÚAN Zvonařka,1,,1,0,0
L109D99,7,388,"Čejč, náměstí",1,,0,0,0
L109D99,7,389,"Klobouky u Brna, náměstí",1,,1,0,0
L551D99,7,390,"Velké Pavlovice, autobusové nádraží",1,,1,0,0
L551D99,7,391,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,7,392,ÚAN Zvonařka,1,,1,0,0
L109D99,7,393,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,7,394,ÚAN Zvonařka,1,,1,0,0
L109D99,7,395,"Hodonín, autobusové nádraží",1,,0,0,0
L109D99,7,396,ÚAN Zvonařka,1,,1,0,0
L109D99,7,397,"Klobouky u Brna, náměstí",1,23.0,0,0,0
L551D99,7,398,Kobylí,1,23.0,1,0,0
L551D99,7,399,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,7,400,ÚAN Zvonařka,1,,1,0,0
L109D99,7,401,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,7,402,"Krumvíř, statek",1,,0,0,0
L109D99,7,403,"Klobouky u Brna, náměstí",1,,1,0,0
L109D99,7,404,"Čejč, náměstí",1,,0,0,0
L109D99,7,405,ÚAN Zvonařka,1,,1,0,0
L109D99,7,406,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,7,407,ÚAN Zvonařka,1,,1,0,0
L109D99,7,408,"Klobouky u Brna, náměstí",1,,0,0,0
L551D99,4,409,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,410,ÚAN Zvonařka,1,,1,0,0
L109D99,4,411,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,412,ÚAN Zvonařka,1,,1,0,0
L109D99,4,413,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,414,ÚAN Zvonařka,1,,1,0,0
L109D99,4,415,"Klobouky u Brna, náměstí",1,24.0,0,0,0
L551D99,4,416,Kobylí,1,24.0,1,0,0
L551D99,4,417,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,418,"Krumvíř, statek",1,,0,0,0
L109D99,4,419,ÚAN Zvonařka,1,,1,0,0
L109D99,4,420,"Klobouky u Brna, náměstí",1,,0,0,0
L109D99,4,421,ÚAN Zvonařka,1,,1,0,0
L109D99,4,422,"Klobouky u Brna, náměstí",1,25.0,0,0,0
L551D99,4,423,Kobylí,1,25.0,1,0,0
L110D99,8,424,Uherský Brod,1,,1,1,0
L110D99,8,425,Uherské Hradiště,1,,1,1,0
L110D99,8,426,Uherský Brod,1,,1,1,0
L110D99,9,427,Uherské Hradiště,1,26.0,1,1,0
L110D99,9,428,Uherský Brod,1,26.0,1,1,0
L110D99,8,429,Uherský Brod,1,,1,1,0
L110D99,8,430,Uherský Brod,1,,1,1,0
L110D99,8,431,Uherský Brod,1,,1,1,0
L110D99,8,432,Uherský Brod,1,,1,1,0
L110D99,8,433,Uherský Brod,1,,1,1,0
L110D99,8,434,Uherský Brod,1,,1,1,0
L110D99,8,435,Uherský Brod,1,,1,1,0
L110D99,8,436,Uherský Brod,1,,1,1,0
L110D99,8,437,Uherský Brod,1,,1,1,0
L110D99,8,438,Uherský Brod,1,,1,1,0
L110D99,8,439,Uherský Brod,1,,1,1,0
L110D99,8,440,Uherský Brod,1,,1,1,0
L110D99,8,441,Uherský Brod,1,,1,1,0
L110D99,8,442,Uherský Brod,1,,1,1,0
L110D99,8,443,Uherský Brod,1,,1,1,0
L110D99,8,444,Uherský Brod,1,,1,1,0
L110D99,8,445,Uherské Hradiště,1,,1,1,0
L110D99,8,446,Uherský Brod,1,,1,1,0
L110D99,8,447,Uherský Brod,1,,1,1,0
L110D99,8,448,Uherský Brod,1,,1,1,0
L110D99,8,449,Uherský Brod,1,,1,1,0
L110D99,8,450,Uherský Brod,1,,1,1,0
L110D99,8,451,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,452,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,453,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,454,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,455,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,456,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,457,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,9,458,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,459,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,460,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,461,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,462,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,463,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,464,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,465,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,466,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,467,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,468,Uherské Hradiště,1,,0,1,0
L110D99,8,469,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,470,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,471,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,472,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,473,Staré Město u Uherského Hradiště,1,,0,1,0
L110D99,8,474,Staré Město u Uherského Hradiště,1,,0,1,0
L115D99,10,475,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,10,476,Moravské Budějovice,2,,0,0,1
L115D99,10,477,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,10,478,Moravské Budějovice,2,,0,0,1
L115D99,10,479,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,10,480,Moravské Budějovice,2,,0,0,1
L115D99,10,481,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,10,482,Moravské Budějovice,2,,0,0,1
L115D99,11,483,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,11,484,Moravské Budějovice,2,,0,0,1
L115D99,11,485,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,11,486,Moravské Budějovice,2,,0,0,1
L115D99,11,487,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,11,488,Moravské Budějovice,2,,0,0,1
L115D99,11,489,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,11,490,Moravské Budějovice,2,,0,0,1
L115D99,12,491,Moravské Budějovice,2,,0,0,1
L115D99,12,492,"Grešlové Mýto, železniční stanice",2,,1,0,1
L115D99,12,493,Moravské Budějovice,2,,0,0,1
L115D99,12,494,"Grešlové Mýto, železniční stanice",2,,1,0,1
